name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
Hanoi,2019-09-03 02:00:00,28.0,30.7,22.0,69.92,0.0,0,,0,0,32.8,6.5,340.0,1006.0,50.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 03:00:00,27.5,29.9,22.0,72.0,0.0,0,,0,0,30.6,6.5,10.0,1006.0,70.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 04:00:00,26.6,26.6,23.9,85.22,0.0,0,,0,0,33.1,6.6,323.0,1005.6,50.9,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 05:00:00,27.0,29.4,22.5,76.43,0.0,0,,0,0,28.1,6.5,300.0,1006.0,27.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 06:00:00,27.0,29.2,22.0,74.14,0.0,0,,0,0,25.2,7.6,360.0,1006.0,93.7,10.0,1.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 07:00:00,26.7,29.5,23.8,83.98,0.161,100,rain,0,0,24.8,9.4,323.0,1006.8,99.8,10.1,47.2,0.2,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 08:00:00,28.5,31.7,22.5,70.02,0.0,0,,0,0,27.0,10.3,5.0,1007.0,96.1,10.0,127.1,0.5,1,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 09:00:00,30.0,34.1,23.0,66.18,0.0,0,,0,0,27.0,16.7,5.0,1007.0,97.3,10.0,255.8,0.9,3,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 10:00:00,31.0,35.0,22.5,60.82,0.0,0,,0,0,36.0,13.1,4.0,1007.0,82.7,10.0,445.8,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 11:00:00,31.0,35.5,23.0,62.5,0.0,0,,0,0,44.6,19.4,15.0,1006.0,37.5,10.0,545.5,2.0,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 12:00:00,32.0,36.8,23.0,59.04,0.0,0,,0,0,45.4,18.4,30.0,1006.0,40.0,10.0,555.8,2.0,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 13:00:00,32.4,36.9,22.7,56.69,0.0,0,,0,0,45.0,15.0,1.0,1005.0,85.2,10.1,726.9,2.6,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 14:00:00,33.0,38.1,23.0,55.81,0.0,0,,0,0,37.1,18.4,10.0,1004.0,40.0,10.0,529.8,1.9,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 15:00:00,33.0,38.1,23.0,55.81,0.0,0,,0,0,40.7,17.6,5.0,1003.0,25.0,10.0,594.7,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 16:00:00,32.5,37.0,22.5,55.69,0.0,0,,0,0,39.6,11.5,358.0,1002.9,76.3,10.0,359.3,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 17:00:00,31.5,37.2,24.0,64.52,0.0,0,,0,0,24.5,13.0,340.0,1002.0,90.9,10.0,209.2,0.8,2,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 18:00:00,30.5,35.8,24.0,68.31,0.0,0,,0,0,19.8,6.5,340.0,1003.0,92.1,10.0,67.2,0.2,1,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 19:00:00,30.4,34.5,22.9,64.28,0.262,100,rain,0,0,15.8,4.5,356.0,1003.5,78.1,10.1,0.6,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 20:00:00,29.0,33.2,23.5,72.26,0.0,0,,0,0,20.2,10.3,320.0,1004.0,87.3,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 21:00:00,28.5,33.2,24.5,78.99,0.0,0,,0,0,22.3,8.5,295.0,1005.0,45.5,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 22:00:00,29.1,35.2,25.4,80.57,0.0,0,,0,0,23.4,16.8,278.0,1005.0,80.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-03 23:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,24.5,10.3,295.0,1005.0,98.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 00:00:00,28.5,33.6,25.0,81.39,0.0,0,,0,0,25.2,9.4,300.0,1004.0,96.2,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 01:00:00,28.3,33.9,25.8,86.47,0.0,0,,0,0,25.9,11.0,279.0,1004.0,98.8,10.1,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 02:00:00,28.0,32.3,24.5,81.32,0.0,0,,0,0,24.1,8.5,315.0,1003.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 03:00:00,29.0,32.0,22.0,65.98,0.0,0,,0,0,24.1,8.5,325.0,1003.0,99.8,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 04:00:00,28.1,32.3,24.3,80.35,0.0,0,,0,0,24.1,10.3,325.0,1003.2,90.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 05:00:00,29.5,32.3,21.5,62.17,0.0,0,,0,0,24.1,8.5,345.0,1003.0,100.0,10.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 06:00:00,29.0,31.7,21.5,63.99,0.0,0,,0,0,28.4,9.4,360.0,1004.0,100.0,10.0,1.3,0.0,0,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 07:00:00,27.5,31.4,24.4,83.2,0.005,100,rain,0,0,25.9,10.6,281.0,1004.2,99.8,10.1,26.2,0.1,0,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 08:00:00,29.0,32.0,22.0,65.98,0.0,0,,0,0,31.7,11.2,10.0,1005.0,25.0,10.0,56.5,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 09:00:00,29.5,33.5,23.0,68.11,0.0,0,,0,0,32.0,10.3,355.0,1005.0,57.5,10.0,90.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 10:00:00,28.8,33.9,24.7,78.63,0.0,0,,0,0,34.6,7.8,321.0,1005.1,100.0,10.0,145.3,0.5,1,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 11:00:00,31.0,35.5,23.0,62.5,0.0,0,,0,0,34.2,10.3,320.0,1004.0,90.0,10.0,109.2,0.4,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 12:00:00,31.0,36.0,23.5,64.41,0.0,0,,0,0,35.3,8.5,295.0,1004.0,98.9,10.0,173.6,0.6,2,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 13:00:00,30.5,36.3,24.4,70.04,0.116,100,rain,0,0,31.3,10.4,314.0,1003.5,90.2,10.1,301.4,1.1,3,,"Rain, Overcast",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 14:00:00,31.5,37.8,24.5,66.48,0.0,0,,0,0,44.6,9.4,305.0,1002.0,100.0,10.0,599.5,2.2,6,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 15:00:00,31.5,37.2,24.0,64.52,0.0,0,,0,0,42.8,7.6,305.0,1002.0,100.0,10.0,466.1,1.7,5,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 16:00:00,31.8,37.7,24.0,63.61,0.0,0,,0,0,39.2,6.8,350.0,1001.8,90.0,10.1,328.6,1.2,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 17:00:00,31.0,36.5,24.0,66.38,0.0,0,,0,0,31.3,4.5,315.0,1001.0,99.3,10.0,189.2,0.7,2,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 18:00:00,30.5,37.6,25.5,74.71,0.0,0,,0,0,10.8,4.5,330.0,1002.0,0.0,8.0,61.2,0.2,1,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 19:00:00,29.8,37.2,26.0,80.08,0.0,0,,0,0,7.6,3.8,277.0,1002.1,79.4,9.9,0.5,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 20:00:00,29.0,35.1,25.5,81.45,0.0,0,,0,0,9.4,3.6,296.8,1003.0,0.0,8.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 21:00:00,29.0,35.1,25.5,81.45,0.0,0,,0,0,10.4,6.5,360.0,1003.0,88.4,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 22:00:00,28.7,34.5,25.4,82.52,0.0,0,,0,0,11.9,0.6,360.0,1004.0,80.2,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-04 23:00:00,28.5,33.2,24.5,78.99,0.0,0,,0,0,12.2,3.6,312.1,1004.0,73.2,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 00:00:00,27.5,32.0,25.5,88.88,0.0,0,,0,0,12.2,5.4,305.0,1003.0,50.4,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 01:00:00,28.2,33.3,25.2,84.06,0.0,0,,0,0,14.0,4.0,321.0,1003.2,90.0,10.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 02:00:00,27.5,31.7,25.0,86.27,0.0,0,,0,0,14.4,6.5,280.0,1002.0,74.2,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 03:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,14.8,6.5,315.0,1003.0,83.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 04:00:00,27.8,33.0,25.8,88.94,0.0,0,,0,0,15.1,4.2,278.0,1002.8,77.7,9.8,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 05:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,14.4,10.3,300.0,1003.0,0.0,8.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 06:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,14.0,7.6,305.0,1003.0,0.0,6.5,2.3,0.0,0,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 07:00:00,27.6,32.8,26.1,91.47,0.0,0,,0,0,16.2,1.6,349.0,1004.1,79.2,9.4,97.2,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 08:00:00,29.5,36.6,26.0,81.51,0.0,0,,0,0,17.6,7.4,305.0,1005.0,0.0,7.5,257.0,0.9,3,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 09:00:00,31.5,39.9,26.0,72.69,0.0,0,,0,0,18.7,10.3,300.0,1005.0,94.5,10.0,440.2,1.6,4,,Overcast,cloudy,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 10:00:00,32.1,40.3,25.6,68.58,0.0,0,,0,0,29.9,10.6,278.0,1004.6,89.8,10.0,689.2,2.5,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 11:00:00,34.0,40.0,23.5,54.38,0.0,0,,0,0,31.0,13.9,20.0,1003.0,27.5,10.0,741.5,2.7,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 12:00:00,34.5,40.0,23.0,51.32,0.2,100,rain,0,0,30.6,10.3,350.0,1003.0,27.5,10.0,774.9,2.8,8,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 13:00:00,34.7,40.0,22.8,50.01,0.0,0,,0,0,31.7,10.4,359.0,1002.3,76.4,10.3,799.0,2.9,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 14:00:00,35.0,40.6,23.0,49.91,0.0,0,,0,0,32.8,9.4,30.0,1001.0,27.5,10.0,777.7,2.8,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 15:00:00,35.5,40.7,22.5,47.1,0.0,0,,0,0,31.0,6.5,340.0,1000.0,27.5,10.0,596.9,2.1,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 16:00:00,35.1,42.4,24.3,53.94,0.0,0,,0,0,25.9,10.3,188.0,1000.7,76.5,10.0,436.0,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 17:00:00,34.0,41.3,24.5,57.75,1.7,100,rain,0,0,19.8,8.5,260.0,1001.0,27.5,10.0,226.5,0.8,2,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 18:00:00,33.0,39.3,24.0,59.27,0.8,100,rain,0,0,18.4,4.5,250.0,1001.0,27.5,10.0,39.5,0.1,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 19:00:00,31.0,38.2,25.3,71.72,0.0,0,,0,0,14.4,10.4,136.0,1001.6,78.1,10.1,0.4,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 20:00:00,31.0,37.1,24.5,68.4,0.0,0,,0,0,10.4,10.3,155.0,1003.0,20.2,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 21:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,11.2,11.2,140.0,1003.0,0.0,9.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 22:00:00,29.2,36.2,26.2,83.92,0.0,0,,0,0,10.4,8.3,140.0,1004.0,69.1,9.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-05 23:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,7.6,10.3,90.0,1004.0,0.0,7.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 00:00:00,27.5,31.7,25.0,86.27,0.0,0,,0,0,6.5,7.4,90.0,1003.0,0.0,5.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 01:00:00,27.9,33.2,25.9,88.88,0.0,0,,0,0,4.3,4.7,120.0,1003.2,50.9,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 02:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,6.1,6.5,45.0,1002.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 03:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,5.0,6.5,50.0,1002.0,0.0,4.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 04:00:00,27.1,31.3,25.8,92.33,0.0,0,,0,0,3.2,1.7,12.0,1002.5,26.8,8.7,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 05:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,6.1,6.5,70.0,1003.0,0.0,4.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 06:00:00,27.0,30.6,25.0,88.84,0.0,0,,0,0,7.2,3.6,60.0,1003.0,0.0,2.5,2.3,0.0,0,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 07:00:00,27.8,33.1,26.0,89.79,0.0,0,,0,0,13.0,6.4,233.0,1004.0,0.6,8.7,95.5,0.3,1,,Clear,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 08:00:00,29.5,36.6,26.0,81.51,0.0,0,,0,0,13.7,8.5,310.0,1004.0,30.0,4.0,294.1,1.1,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 09:00:00,30.5,37.0,25.0,72.52,0.0,0,,0,0,13.7,4.5,360.0,1004.0,12.5,5.5,528.4,1.9,5,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 10:00:00,33.0,41.4,25.5,64.85,0.0,0,,0,0,15.8,3.8,360.0,1004.3,26.4,9.7,729.8,2.6,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 11:00:00,33.5,42.0,25.5,63.04,0.0,0,,0,0,16.9,6.5,360.0,1003.0,27.5,9.5,853.2,3.1,9,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 12:00:00,35.0,41.9,24.0,53.01,0.0,0,,0,0,16.9,4.5,47.5,1002.0,27.5,10.0,851.1,3.1,9,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 13:00:00,34.6,41.1,23.8,53.46,0.0,0,,0,0,14.4,10.0,134.0,1002.3,81.1,10.3,848.4,3.1,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 14:00:00,35.5,41.3,23.0,48.55,0.0,0,,0,0,16.2,6.5,85.0,1001.0,12.3,10.0,780.1,2.8,8,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 15:00:00,36.0,41.9,23.0,47.23,0.0,0,,0,0,14.8,6.5,150.0,1000.0,25.0,10.0,674.6,2.4,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 16:00:00,35.1,42.3,24.2,53.14,0.0,0,,0,0,14.0,7.0,158.0,1000.4,30.0,10.1,501.3,1.8,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 17:00:00,35.0,40.1,22.5,48.42,0.0,0,,0,0,14.0,7.4,160.0,1000.0,61.1,10.0,232.7,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 18:00:00,33.5,39.3,23.5,55.92,0.1,100,rain,0,0,10.1,8.5,135.0,1001.0,55.4,10.0,59.8,0.2,1,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 19:00:00,32.6,39.4,24.5,62.39,0.0,0,,0,0,15.5,2.3,325.0,1002.3,0.0,17.4,0.3,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 20:00:00,32.0,37.9,24.0,62.71,0.0,0,,0,0,16.9,7.4,170.0,1003.0,21.9,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 21:00:00,31.5,37.8,24.5,66.48,0.0,0,,0,0,16.2,13.0,145.0,1004.0,30.0,10.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 22:00:00,30.3,38.8,26.5,80.31,0.0,0,,0,0,11.2,11.4,143.0,1004.5,0.0,17.7,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-06 23:00:00,30.0,36.2,25.0,74.63,0.0,0,,0,0,8.3,10.3,140.0,1004.0,5.2,10.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 00:00:00,29.5,35.4,25.0,76.81,0.0,0,,0,0,7.9,8.5,105.0,1003.0,0.0,9.5,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 01:00:00,28.8,34.7,25.5,82.41,0.0,0,,0,0,8.6,6.8,131.0,1003.2,0.0,16.9,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 02:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,11.2,7.4,95.0,1002.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 03:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,10.4,7.6,50.0,1003.0,0.0,5.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 04:00:00,28.1,33.1,25.3,84.64,0.0,0,,0,0,9.7,4.8,123.0,1003.1,77.7,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 05:00:00,28.0,32.7,25.0,83.79,0.0,0,,0,0,9.4,8.3,55.0,1004.0,0.0,6.0,0.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 06:00:00,27.5,32.4,26.0,91.55,0.0,0,,0,0,8.3,9.4,80.0,1004.0,0.0,4.0,2.2,0.0,0,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 07:00:00,28.7,35.5,26.4,87.35,0.0,0,,0,0,10.4,10.2,125.0,1004.4,76.5,9.2,94.5,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 08:00:00,30.5,37.6,25.5,74.71,0.0,0,,0,0,10.8,10.3,85.0,1005.0,0.0,6.5,261.8,0.9,3,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 09:00:00,31.5,39.9,26.0,72.69,0.0,0,,0,0,11.5,10.3,65.0,1005.0,0.0,7.5,492.2,1.8,5,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 10:00:00,33.4,41.3,25.1,61.99,0.0,0,,0,0,13.0,2.3,14.0,1004.6,52.1,9.7,668.1,2.4,7,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 11:00:00,34.5,44.2,26.0,61.41,0.0,0,,0,0,19.8,10.3,80.0,1004.0,37.5,9.0,824.7,3.0,8,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 12:00:00,35.0,43.3,25.0,56.28,0.0,0,,0,0,19.8,11.2,140.0,1003.0,50.0,10.0,885.9,3.2,9,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 13:00:00,35.3,42.5,24.1,52.5,0.0,0,,0,0,19.8,5.2,127.0,1002.8,76.3,10.3,807.6,2.9,8,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 14:00:00,36.0,44.7,25.0,53.26,0.0,0,,0,0,18.0,13.0,105.0,1001.0,50.0,10.0,732.2,2.6,7,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 15:00:00,36.0,44.7,25.0,53.26,0.0,0,,0,0,19.1,17.5,130.0,1001.0,50.0,10.0,562.3,2.0,6,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 16:00:00,35.6,41.6,23.2,48.92,0.0,0,,0,0,20.2,12.4,138.0,1001.4,75.1,10.1,364.4,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 17:00:00,34.0,42.0,25.0,59.5,0.0,0,,0,0,20.2,17.6,145.0,1002.0,27.5,10.0,192.1,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 18:00:00,33.0,40.6,25.0,62.93,0.0,0,,0,0,17.3,14.8,140.0,1002.0,50.0,10.0,60.6,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2019-09-07 19:00:00,31.7,39.0,25.2,68.42,0.0,0,,0,0,15.1,14.7,141.0,1003.0,0.2,10.1,0.2,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
